aircraft id,day,avg_sensor,flighthours,flightcycles,delayedminutes,kind
XY-IOW,2011-06-15,65.37790372511468,4.800000000000000000,2.000000000000000000,12.000000000000000000,Maintenance
XY-IOW,2011-06-18,61.65439687513866,4.750000000000000000,2.000000000000000000,15.000000000000000000,Maintenance
XY-IOW,2011-06-21,59.854037379349,2.833333333333330000,1.000000000000000000,10.000000000000000000,Maintenance
XY-IOW,2012-05-05,29.513900705308302,2.916666666666670000,1.000000000000000000,5.000000000000000000,Maintenance
XY-IOW,2012-10-08,60.44608911354036,1.633333333333330000,1.000000000000000000,22.000000000000000000,Maintenance
XY-IOW,2012-10-12,61.024066834433704,2.833333333333330000,1.000000000000000000,10.000000000000000000,Maintenance
XY-IOW,2012-10-16,59.7782012019798,2.516666666666670000,2.000000000000000000,29.000000000000000000,Maintenance
XY-IOW,2012-11-12,25.74270202524314,2.766666666666670000,2.000000000000000000,14.000000000000000000,Maintenance
XY-IOW,2013-03-17,25.403076101956252,3.266666666666670000,2.000000000000000000,44.000000000000000000,Maintenance
XY-IOW,2013-03-19,23.68627951964626,3.950000000000000000,1.000000000000000000,3.000000000000000000,Maintenance
XY-IOW,2013-10-08,25.788545333765786,3.616666666666670000,1.000000000000000000,23.000000000000000000,Maintenance
XY-IOW,2014-12-12,26.40522540118007,6.866666666666670000,2.000000000000000000,68.000000000000000000,Maintenance
XY-IOW,2015-06-01,27.57937553436876,3.983333333333330000,1.000000000000000000,1.000000000000000000,Maintenance
XY-IOW,2015-07-17,26.960434718894412,3.400000000000000000,1.000000000000000000,36.000000000000000000,Maintenance
XY-IOW,2015-11-27,64.71411157541756,1.350000000000000000,2.000000000000000000,39.000000000000000000,Maintenance
XY-IOW,2015-11-28,61.8538358104594,12.916666666666700000,4.000000000000000000,125.000000000000000000,Maintenance
XY-IOW,2016-06-12,24.046396779998457,0.916666666666667000,1.000000000000000000,5.000000000000000000,Maintenance
XY-IOW,2016-09-10,26.297611410732628,6.250000000000000000,3.000000000000000000,45.000000000000000000,Maintenance
XY-JQE,2013-10-08,27.114078519959453,5.166666666666670000,2.000000000000000000,50.000000000000000000,Maintenance
XY-JQE,2014-02-15,61.8538358104594,3.350000000000000000,1.000000000000000000,39.000000000000000000,Maintenance
XY-JQE,2014-02-19,61.118538173552096,2.983333333333330000,1.000000000000000000,1.000000000000000000,Maintenance
XY-JQE,2014-12-03,27.44941600283475,3.400000000000000000,2.000000000000000000,36.000000000000000000,Maintenance
XY-JQE,2015-07-17,24.472092240978846,0.533333333333333000,1.000000000000000000,28.000000000000000000,Maintenance
XY-KWW,2011-06-17,30.61300316901528,0.583333333333333000,1.000000000000000000,25.000000000000000000,Maintenance
XY-KWW,2012-05-05,21.747026680074466,4.016666666666670000,2.000000000000000000,59.000000000000000000,Maintenance
XY-KWW,2012-11-12,27.438574968731785,7.633333333333330000,2.000000000000000000,22.000000000000000000,Maintenance
XY-KWW,2013-07-04,28.679012398973132,4.133333333333330000,2.000000000000000000,52.000000000000000000,Maintenance
XY-KWW,2013-07-31,28.76805636250893,1.616666666666670000,1.000000000000000000,23.000000000000000000,Maintenance
XY-KWW,2013-09-13,63.174045282893786,0.733333333333333000,1.000000000000000000,16.000000000000000000,Maintenance
XY-KWW,2013-09-16,60.86846882795749,3.583333333333330000,1.000000000000000000,25.000000000000000000,Maintenance
XY-KWW,2013-09-17,62.136880069772964,1.833333333333330000,1.000000000000000000,10.000000000000000000,Maintenance
XY-KWW,2013-09-18,63.53058558757208,1.033333333333330000,2.000000000000000000,58.000000000000000000,Maintenance
XY-KWW,2014-12-12,27.66351044492756,3.783333333333330000,1.000000000000000000,13.000000000000000000,Maintenance
XY-KWW,2015-10-11,25.791208803680718,5.083333333333330000,3.000000000000000000,55.000000000000000000,Maintenance
XY-LOL,2010-09-08,65.2754907053352,2.433333333333330000,1.000000000000000000,34.000000000000000000,Maintenance
XY-LOL,2010-09-11,62.9332376574033,2.750000000000000000,1.000000000000000000,15.000000000000000000,Maintenance
XY-LOL,2012-03-01,64.1163092359453,3.866666666666670000,1.000000000000000000,8.000000000000000000,Maintenance
XY-LOL,2012-03-04,61.42804592191529,0.633333333333333000,1.000000000000000000,22.000000000000000000,Maintenance
XY-LOL,2012-03-05,64.06706548836704,2.933333333333330000,1.000000000000000000,4.000000000000000000,Maintenance
XY-LOL,2012-03-06,60.901794235186294,5.066666666666670000,2.000000000000000000,56.000000000000000000,Maintenance
XY-LOL,2012-03-07,63.88435624398517,1.600000000000000000,1.000000000000000000,24.000000000000000000,Maintenance
XY-LOL,2012-05-05,30.26092901334631,1.533333333333330000,1.000000000000000000,28.000000000000000000,Maintenance
XY-LOL,2012-06-16,63.795322317157286,2.566666666666670000,1.000000000000000000,26.000000000000000000,Maintenance
XY-LOL,2012-06-18,66.9984526984846,2.833333333333330000,1.000000000000000000,10.000000000000000000,Maintenance
XY-LOL,2012-06-20,65.65808070838523,4.300000000000000000,2.000000000000000000,42.000000000000000000,Maintenance
XY-LOL,2012-09-11,25.323695474190703,0.500000000000000000,1.000000000000000000,30.000000000000000000,Maintenance
XY-LOL,2013-09-20,26.82889243695744,6.800000000000000000,3.000000000000000000,72.000000000000000000,Maintenance
XY-LOL,2014-11-04,25.544545053548127,2.716666666666670000,1.000000000000000000,17.000000000000000000,Maintenance
XY-LOL,2014-12-03,29.266518306900974,1.483333333333330000,1.000000000000000000,31.000000000000000000,Maintenance
XY-LOL,2014-12-13,61.79130313773131,1.933333333333330000,1.000000000000000000,4.000000000000000000,Maintenance
XY-LOL,2015-07-11,61.35269135277944,1.433333333333330000,1.000000000000000000,34.000000000000000000,Maintenance
XY-LOL,2015-07-12,62.83068907679461,1.616666666666670000,1.000000000000000000,23.000000000000000000,Maintenance
XY-LOL,2015-07-17,63.81940372067683,3.866666666666670000,2.000000000000000000,68.000000000000000000,Maintenance
XY-LOL,2015-07-18,66.56894018171711,2.683333333333330000,1.000000000000000000,19.000000000000000000,Maintenance
XY-LOL,2016-07-29,27.349741227024012,2.466666666666670000,2.000000000000000000,32.000000000000000000,Maintenance
XY-NIO,2010-09-23,22.763490409126312,0.466666666666667000,1.000000000000000000,32.000000000000000000,Maintenance
XY-NIO,2011-06-20,25.68172022123765,1.433333333333330000,1.000000000000000000,34.000000000000000000,Maintenance
XY-NIO,2012-11-12,24.394016944593048,0.433333333333333000,1.000000000000000000,34.000000000000000000,Maintenance
XY-NIO,2013-09-20,25.971086422572096,0.500000000000000000,1.000000000000000000,30.000000000000000000,Maintenance
XY-NIO,2013-10-08,27.118277821538626,6.383333333333330000,2.000000000000000000,37.000000000000000000,Maintenance
XY-NIO,2014-02-18,25.44212087858069,1.616666666666670000,1.000000000000000000,23.000000000000000000,Maintenance
XY-NIO,2014-12-12,28.978880532938035,1.350000000000000000,1.000000000000000000,39.000000000000000000,Maintenance
XY-NIO,2015-10-11,31.18149392360796,0.433333333333333000,1.000000000000000000,34.000000000000000000,Maintenance
XY-NIO,2015-11-28,27.541785163425235,5.333333333333330000,2.000000000000000000,40.000000000000000000,Maintenance
XY-NIO,2016-06-12,27.572634725683788,2.666666666666670000,1.000000000000000000,20.000000000000000000,Maintenance
XY-NIO,2016-07-29,27.24514616344924,1.633333333333330000,1.000000000000000000,22.000000000000000000,Maintenance
XY-OQQ,2012-06-14,27.213726835522287,5.583333333333330000,2.000000000000000000,25.000000000000000000,Maintenance
XY-OQQ,2013-07-01,62.450595606201,10.283333333333300000,3.000000000000000000,43.000000000000000000,Maintenance
XY-OQQ,2013-07-04,59.93933977171145,2.733333333333330000,2.000000000000000000,76.000000000000000000,Maintenance
XY-OQQ,2013-07-05,62.84796840451081,2.950000000000000000,1.000000000000000000,3.000000000000000000,Maintenance
XY-OQQ,2014-02-18,30.23588817881644,0.933333333333333000,1.000000000000000000,4.000000000000000000,Maintenance
XY-OQQ,2015-06-01,26.766346333134745,5.233333333333330000,2.000000000000000000,46.000000000000000000,Maintenance
XY-OQQ,2015-07-17,24.527627910939202,2.816666666666670000,1.000000000000000000,11.000000000000000000,Maintenance
XY-OQQ,2016-09-10,29.40307610195625,1.466666666666670000,1.000000000000000000,32.000000000000000000,Maintenance
XY-OZX,2012-03-08,28.01963082389284,3.733333333333330000,1.000000000000000000,16.000000000000000000,Maintenance
XY-OZX,2013-03-14,62.58176988532801,3.016666666666670000,2.000000000000000000,59.000000000000000000,Maintenance
XY-OZX,2013-03-17,24.11959977175793,4.383333333333330000,2.000000000000000000,37.000000000000000000,Maintenance
XY-OZX,2013-03-18,62.03259033597521,3.416666666666670000,2.000000000000000000,35.000000000000000000,Maintenance
XY-OZX,2013-03-19,61.957712800837285,3.366666666666670000,1.000000000000000000,38.000000000000000000,Maintenance
XY-OZX,2013-03-20,61.07446258715314,3.733333333333330000,1.000000000000000000,16.000000000000000000,Maintenance
XY-OZX,2013-07-04,23.40045430235286,4.583333333333330000,2.000000000000000000,25.000000000000000000,Maintenance
XY-OZX,2013-10-08,22.3725590392925,7.733333333333330000,2.000000000000000000,16.000000000000000000,Maintenance
XY-OZX,2014-07-24,26.897359290754594,3.350000000000000000,2.000000000000000000,39.000000000000000000,Maintenance
XY-OZX,2014-11-04,27.544545053548124,5.433333333333330000,2.000000000000000000,34.000000000000000000,Maintenance
XY-OZX,2014-12-12,29.29435527152658,0.916666666666667000,1.000000000000000000,5.000000000000000000,Maintenance
XY-OZX,2015-06-01,27.826503886028675,7.050000000000000000,2.000000000000000000,57.000000000000000000,Maintenance
XY-OZX,2015-11-28,27.498553013961754,3.800000000000000000,1.000000000000000000,12.000000000000000000,Maintenance
XY-OZX,2016-09-03,63.53163095972234,1.366666666666670000,1.000000000000000000,38.000000000000000000,Maintenance
XY-OZX,2016-09-07,65.8869158206692,0.783333333333333000,1.000000000000000000,13.000000000000000000,Maintenance
XY-OZX,2016-09-10,61.1569820651383,3.933333333333330000,1.000000000000000000,4.000000000000000000,Maintenance
XY-OZX,2016-09-11,65.23547309770747,3.933333333333330000,1.000000000000000000,4.000000000000000000,Maintenance
XY-PGD,2010-02-27,24.629908910511467,0.583333333333333000,1.000000000000000000,25.000000000000000000,Maintenance
XY-PGD,2010-09-23,30.2981342215634,1.383333333333330000,1.000000000000000000,37.000000000000000000,Maintenance
XY-PGD,2012-03-08,25.66873807137648,1.783333333333330000,1.000000000000000000,13.000000000000000000,Maintenance
XY-PGD,2012-06-19,27.80874321067704,1.533333333333330000,1.000000000000000000,28.000000000000000000,Maintenance
XY-PGD,2012-10-15,28.350270984921856,3.550000000000000000,1.000000000000000000,27.000000000000000000,Maintenance
XY-PGD,2013-07-31,29.433888216066592,4.750000000000000000,3.000000000000000000,75.000000000000000000,Maintenance
XY-PGD,2014-12-12,24.524611840536025,1.716666666666670000,1.000000000000000000,17.000000000000000000,Maintenance
XY-PGD,2015-10-24,26.413281776706512,1.883333333333330000,1.000000000000000000,7.000000000000000000,Maintenance
XY-PGD,2016-07-24,61.67321507648149,2.433333333333330000,1.000000000000000000,34.000000000000000000,Maintenance
XY-PGD,2016-07-30,61.08094088702589,2.716666666666670000,1.000000000000000000,17.000000000000000000,Maintenance
XY-POE,2010-02-27,29.63850737725071,1.400000000000000000,1.000000000000000000,36.000000000000000000,Maintenance
XY-POE,2012-06-14,61.39167883724235,1.350000000000000000,1.000000000000000000,39.000000000000000000,Maintenance
XY-POE,2012-06-15,61.487778982081785,2.900000000000000000,2.000000000000000000,66.000000000000000000,Maintenance
XY-POE,2012-06-19,24.450090328307287,3.500000000000000000,1.000000000000000000,30.000000000000000000,Maintenance
XY-POE,2012-10-15,24.737092483635976,4.250000000000000000,2.000000000000000000,45.000000000000000000,Maintenance
XY-POE,2013-07-04,27.82533781210771,3.383333333333330000,1.000000000000000000,37.000000000000000000,Maintenance
XY-POE,2013-09-20,23.509724572454886,3.400000000000000000,1.000000000000000000,36.000000000000000000,Maintenance
XY-POE,2014-02-18,27.612393789113547,6.800000000000000000,2.000000000000000000,12.000000000000000000,Maintenance
XY-POE,2014-07-24,25.941072102953306,0.583333333333333000,1.000000000000000000,25.000000000000000000,Maintenance
XY-POE,2015-10-11,27.89977746035145,7.533333333333330000,3.000000000000000000,88.000000000000000000,Maintenance
XY-POE,2016-07-29,29.217485378609524,0.350000000000000000,1.000000000000000000,39.000000000000000000,Maintenance
XY-RRQ,2010-09-23,26.02093518276215,1.083333333333330000,2.000000000000000000,55.000000000000000000,Maintenance
XY-RRQ,2010-11-17,21.747026680074466,2.450000000000000000,1.000000000000000000,33.000000000000000000,Maintenance
XY-RRQ,2012-06-19,31.44743358218066,0.550000000000000000,1.000000000000000000,27.000000000000000000,Maintenance
XY-RRQ,2012-10-15,24.62702661541784,4.283333333333330000,2.000000000000000000,43.000000000000000000,Maintenance
XY-RRQ,2013-03-17,24.481174602671945,3.550000000000000000,1.000000000000000000,27.000000000000000000,Maintenance
XY-RRQ,2013-03-19,25.13609303954671,3.950000000000000000,1.000000000000000000,3.000000000000000000,Maintenance
XY-RRQ,2013-10-05,63.44717881609743,2.716666666666670000,1.000000000000000000,17.000000000000000000,Maintenance
XY-RRQ,2014-02-18,27.518423768108153,2.800000000000000000,1.000000000000000000,12.000000000000000000,Maintenance
XY-RRQ,2014-12-03,26.65886065453567,3.600000000000000000,1.000000000000000000,24.000000000000000000,Maintenance
XY-RRQ,2015-10-11,24.450090328307287,6.216666666666670000,2.000000000000000000,47.000000000000000000,Maintenance
XY-RRQ,2015-11-28,26.171004470332146,1.333333333333330000,2.000000000000000000,40.000000000000000000,Maintenance
XY-RRQ,2016-07-29,26.873683914543484,1.500000000000000000,1.000000000000000000,30.000000000000000000,Maintenance
XY-SFN,2010-09-17,63.466026504842176,4.933333333333330000,3.000000000000000000,64.000000000000000000,Maintenance
XY-SFN,2010-09-20,61.65059843714611,2.550000000000000000,1.000000000000000000,27.000000000000000000,Maintenance
XY-SFN,2010-09-22,65.59628501834219,6.233333333333330000,4.000000000000000000,106.000000000000000000,Maintenance
XY-SFN,2010-09-24,61.938694376220994,2.516666666666670000,1.000000000000000000,29.000000000000000000,Maintenance
XY-SFN,2010-11-17,28.788555766874538,0.866666666666667000,1.000000000000000000,8.000000000000000000,Maintenance
XY-SFN,2012-11-05,66.28932879980198,4.600000000000000000,2.000000000000000000,24.000000000000000000,Maintenance
XY-SFN,2012-11-13,61.93445785539934,2.383333333333330000,1.000000000000000000,37.000000000000000000,Maintenance
XY-SFN,2013-03-19,25.73709248363598,2.400000000000000000,1.000000000000000000,36.000000000000000000,Maintenance
XY-SFN,2014-11-27,66.10542985655889,4.733333333333330000,2.000000000000000000,16.000000000000000000,Maintenance
XY-SFN,2014-12-03,67.36301300329617,0.400000000000000000,1.000000000000000000,36.000000000000000000,Maintenance
XY-SFN,2015-05-25,62.381555871123545,2.483333333333330000,1.000000000000000000,31.000000000000000000,Maintenance
XY-SFN,2015-05-26,61.89433175266477,3.416666666666670000,1.000000000000000000,35.000000000000000000,Maintenance
XY-SFN,2015-05-28,65.82931001885343,1.933333333333330000,1.000000000000000000,4.000000000000000000,Maintenance
XY-SFN,2015-06-02,66.24603361519192,1.600000000000000000,1.000000000000000000,24.000000000000000000,Maintenance
XY-SFN,2015-07-17,25.84496480427478,4.933333333333330000,2.000000000000000000,64.000000000000000000,Maintenance
XY-SFN,2015-10-11,24.51808598482859,3.900000000000000000,2.000000000000000000,66.000000000000000000,Maintenance
XY-SFN,2016-09-10,24.763750918227405,0.783333333333333000,1.000000000000000000,13.000000000000000000,Maintenance
XY-SHM,2010-09-12,24.87714993746354,3.750000000000000000,1.000000000000000000,15.000000000000000000,Maintenance
XY-SHM,2010-09-23,27.355926331191007,2.916666666666670000,1.000000000000000000,5.000000000000000000,Maintenance
XY-SHM,2011-06-20,24.566976932818505,3.433333333333330000,1.000000000000000000,34.000000000000000000,Maintenance
XY-SHM,2012-09-11,27.677963165595497,6.300000000000000000,2.000000000000000000,42.000000000000000000,Maintenance
XY-SHM,2012-11-12,23.413281776706505,2.316666666666670000,2.000000000000000000,41.000000000000000000,Maintenance
XY-SHM,2013-03-17,23.51808598482859,2.533333333333330000,1.000000000000000000,28.000000000000000000,Maintenance
XY-SHM,2013-07-04,26.46917816206966,6.566666666666670000,2.000000000000000000,26.000000000000000000,Maintenance
XY-SHM,2014-10-28,64.65321772993049,0.650000000000000000,1.000000000000000000,21.000000000000000000,Maintenance
XY-SHM,2014-10-29,65.23901605785049,2.700000000000000000,1.000000000000000000,18.000000000000000000,Maintenance
XY-SHM,2014-10-30,64.65816014386628,2.350000000000000000,1.000000000000000000,39.000000000000000000,Maintenance
XY-SHM,2014-10-31,65.01086344532509,0.450000000000000000,1.000000000000000000,33.000000000000000000,Maintenance
XY-SHM,2014-11-04,65.28682554752741,2.716666666666670000,1.000000000000000000,17.000000000000000000,Maintenance
XY-SHM,2014-11-05,61.84151884560185,2.483333333333330000,1.000000000000000000,31.000000000000000000,Maintenance
XY-SHM,2015-06-01,25.24602409034039,5.216666666666670000,2.000000000000000000,47.000000000000000000,Maintenance
XY-SHM,2015-10-24,27.560932372456804,0.850000000000000000,1.000000000000000000,9.000000000000000000,Maintenance
XY-WYW,2010-02-27,28.012690036036357,0.866666666666667000,1.000000000000000000,8.000000000000000000,Maintenance
XY-WYW,2010-09-23,25.518866448781512,2.433333333333330000,1.000000000000000000,34.000000000000000000,Maintenance
XY-WYW,2010-11-17,23.99219520117204,2.866666666666670000,1.000000000000000000,8.000000000000000000,Maintenance
XY-WYW,2011-06-20,28.305403705020627,1.433333333333330000,1.000000000000000000,34.000000000000000000,Maintenance
XY-WYW,2012-05-05,26.63472783451754,1.550000000000000000,1.000000000000000000,27.000000000000000000,Maintenance
XY-WYW,2013-03-19,26.544721564538314,3.733333333333330000,1.000000000000000000,16.000000000000000000,Maintenance
XY-WYW,2013-07-31,23.381670488344984,0.850000000000000000,1.000000000000000000,9.000000000000000000,Maintenance
XY-WYW,2014-07-24,27.554789575311723,1.350000000000000000,1.000000000000000000,39.000000000000000000,Maintenance
XY-WYW,2015-07-17,25.217485378609524,0.350000000000000000,1.000000000000000000,39.000000000000000000,Maintenance
XY-WYW,2015-10-11,28.326196965423403,2.550000000000000000,1.000000000000000000,27.000000000000000000,Maintenance
XY-WYW,2015-11-28,26.66164046575848,5.733333333333330000,2.000000000000000000,16.000000000000000000,Maintenance
XY-WYW,2016-09-10,26.289046331596303,2.516666666666670000,1.000000000000000000,29.000000000000000000,Maintenance
XY-YBT,2010-09-23,27.65622428691903,2.616666666666670000,1.000000000000000000,23.000000000000000000,Maintenance
XY-YBT,2012-03-08,30.234835608266334,1.616666666666670000,2.000000000000000000,23.000000000000000000,Maintenance
XY-YBT,2012-05-05,25.822839977799035,9.016666666666670000,3.000000000000000000,59.000000000000000000,Maintenance
XY-YBT,2012-06-14,24.80367422530855,3.133333333333330000,2.000000000000000000,52.000000000000000000,Maintenance
XY-YBT,2012-11-12,28.266518306900977,1.433333333333330000,1.000000000000000000,34.000000000000000000,Maintenance
XY-YBT,2013-03-19,28.933569497394455,9.850000000000000000,3.000000000000000000,69.000000000000000000,Maintenance
XY-YBT,2013-07-31,22.658094245475787,1.433333333333330000,1.000000000000000000,34.000000000000000000,Maintenance
XY-YBT,2014-02-18,26.162145785249848,3.733333333333330000,1.000000000000000000,16.000000000000000000,Maintenance
XY-YBT,2014-07-24,28.454571912927268,0.950000000000000000,1.000000000000000000,3.000000000000000000,Maintenance
XY-YBT,2014-11-04,27.04225549018159,2.916666666666670000,2.000000000000000000,65.000000000000000000,Maintenance
XY-YBT,2015-07-17,26.37556302017949,3.400000000000000000,1.000000000000000000,36.000000000000000000,Maintenance
XY-YBT,2015-10-21,65.53190342743763,3.450000000000000000,1.000000000000000000,33.000000000000000000,Maintenance
XY-YBT,2015-10-25,60.05812622009615,2.750000000000000000,1.000000000000000000,15.000000000000000000,Maintenance
XY-YCV,2011-06-13,64.19688354482817,0.550000000000000000,1.000000000000000000,27.000000000000000000,Maintenance
XY-YCV,2011-06-16,64.3575592372189,1.533333333333330000,1.000000000000000000,28.000000000000000000,Maintenance
XY-YCV,2011-06-17,61.942304971115455,0.850000000000000000,1.000000000000000000,9.000000000000000000,Maintenance
XY-YCV,2011-06-18,63.1041726218692,2.383333333333330000,2.000000000000000000,37.000000000000000000,Maintenance
XY-YCV,2012-03-08,27.92882889851037,1.666666666666670000,2.000000000000000000,20.000000000000000000,Maintenance
XY-YCV,2012-05-05,25.645091469404754,2.500000000000000000,2.000000000000000000,30.000000000000000000,Maintenance
XY-YCV,2012-06-14,25.654589746988957,6.283333333333330000,3.000000000000000000,43.000000000000000000,Maintenance
XY-YCV,2012-06-19,29.35802479794627,0.733333333333333000,1.000000000000000000,16.000000000000000000,Maintenance
XY-YCV,2012-10-15,25.809883816606032,3.850000000000000000,1.000000000000000000,9.000000000000000000,Maintenance
